obs,time,deployment,air_temperature,barometric_pressure,dcl_controller_timestamp,driver_timestamp,eastward_wind_velocity,ingestion_timestamp,internal_timestamp,longwave_irradiance,northward_wind_velocity,port_timestamp,precipitation,preferred_timestamp,relative_humidity,sea_surface_conductivity,sea_surface_temperature,shortwave_irradiance,met_barpres,met_windavg_mag_corr_east,met_windavg_mag_corr_north,met_netsirr,met_salsurf,met_spechum,ct_depth,velpt_ab_dcl_instrument-eastward_velocity,velpt_ab_dcl_instrument-northward_velocity,met_current_direction,met_current_speed,met_relwind_direction,met_relwind_speed,met_heatflx_minute,met_latnflx_minute,met_netlirr_minute,met_sensflx_minute,barometric_pressure_qc_executed,barometric_pressure_qc_results,relative_humidity_qc_executed,relative_humidity_qc_results,air_temperature_qc_executed,air_temperature_qc_results,longwave_irradiance_qc_executed,longwave_irradiance_qc_results,precipitation_qc_executed,precipitation_qc_results,sea_surface_temperature_qc_executed,sea_surface_temperature_qc_results,sea_surface_conductivity_qc_executed,sea_surface_conductivity_qc_results,shortwave_irradiance_qc_executed,shortwave_irradiance_qc_results,eastward_wind_velocity_qc_executed,eastward_wind_velocity_qc_results,northward_wind_velocity_qc_executed,northward_wind_velocity_qc_results,met_barpres_qc_executed,met_barpres_qc_results,met_current_direction_qc_executed,met_current_direction_qc_results,met_current_speed_qc_executed,met_current_speed_qc_results,met_relwind_direction_qc_executed,met_relwind_direction_qc_results,met_relwind_speed_qc_executed,met_relwind_speed_qc_results,met_netsirr_qc_executed,met_netsirr_qc_results,met_salsurf_qc_executed,met_salsurf_qc_results,met_spechum_qc_executed,met_spechum_qc_results,lat,lon
"('41',)",3755334986.83,7,8.30200004578,1028.59997559,empty,3755336089.22,-3.40000009537,3755336089.23,0.0,268.799987793,-3.11999988556,3755334986.83,44.0600013733,port_timestamp,65.3820037842,3.72600007057,11.6459999084,2.90000009537,102860.0,-4.09548255218,-2.1263637034,2.7404999733,32.6485470296,4.35830879211,0.98,-0.0140059906501,-0.225055366436,183.561126114,0.225490766409,245.022090391,4.50260194938,207.269862383,80.2689949367,99.2815948269,26.3889647511,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('42',)",3755335049.93,7,8.26500034332,1028.59997559,empty,3755380211.45,-2.82999992371,3755380211.48,0.0,268.399993896,-3.27999997139,3755335049.93,44.0600013733,port_timestamp,64.3079986572,3.72490000725,11.6330003738,3.0,102860.0,-3.58685818904,-2.42935129453,2.83500003815,32.649266124,4.27575016022,0.98,-0.0135548000434,-0.225334479673,183.442429719,0.225741800147,238.333676372,4.19835530059,198.805040063,77.1350403853,99.5305274833,24.974472233,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('43',)",3755335114.35,7,8.42300033569,1028.5300293,empty,3755380211.45,-2.73000001907,3755380211.48,0.0,268.100006104,-2.77999997139,3755335114.35,44.0699996948,port_timestamp,66.5569992065,3.72440004349,11.6280002594,3.09999990463,102853.0,-3.36003697022,-1.97267622884,2.92949986458,32.6487919098,4.47381830215,0.98,-0.013094207103,-0.225619409334,183.321532337,0.225999062228,242.436077439,3.77547790222,188.575673799,66.4050641604,99.7604744361,21.4424629278,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('44',)",3755335181.61,7,8.28699970245,1028.45996094,empty,3755380211.45,-3.76999998093,3755380211.48,0.0,267.700012207,-2.73000001907,3755335181.61,44.0699996948,port_timestamp,63.28099823,3.72370004654,11.6190004349,3.09999990463,102846.0,-4.35108802274,-1.65343066946,2.92949986458,32.6498906598,4.21416902542,0.98,-0.01261327222,-0.225916922824,183.195589545,0.226268757574,251.7869408,4.5672922676,208.019424354,84.1722215733,100.193270973,26.5834316716,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('45',)",3755345496.21,7,8.07699966431,1028.93994141,empty,3755380211.45,-2.66000008583,3755380211.48,0.0,0.0,0.439999997616,3755345496.21,44.0499992371,port_timestamp,63.1969985962,3.72289991379,11.611000061,2.5,102893.992188,-2.45348195431,1.11786705579,2.36249995232,32.6491332799,4.14685869217,0.98,0.0615427345584,-0.272599728708,167.278052745,0.279460409126,298.936629146,2.87380358835,424.633195676,54.2898204862,356.807740746,15.8981343968,29,29,29,29,29,29,29,28,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('46',)",3755345562.27,7,8.11400032043,1028.93994141,empty,3755380211.45,-3.41000008583,3755380211.48,0.0,0.0,-1.52999997139,3755345562.27,44.0400009155,port_timestamp,63.5730018616,3.72289991379,11.609000206,3.0,102893.992188,-3.69086174168,-0.588676567937,2.83500003815,32.6508954156,4.18212795258,0.98,0.0622938555112,-0.273619751144,167.174321308,0.280621261936,265.201583591,3.76635602865,440.828208803,66.4730834686,357.321817099,19.8683082739,29,29,29,29,29,29,29,28,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('47',)",3755345626.68,7,8.05399990082,1028.86999512,empty,3755380211.45,-2.61999988556,3755380211.48,0.0,0.0,-2.00999999046,3755345626.68,44.0499992371,port_timestamp,61.8120002747,3.72239995003,11.5979995728,3.09999990463,102887.0,-3.05321227623,-1.25793249354,2.92949986458,32.6557087963,4.04967451096,0.98,0.063026148122,-0.274614204687,167.07401332,0.281753893962,252.487088795,3.26769900306,437.633681415,61.4560642505,356.957938069,17.7996729471,29,29,29,29,29,29,29,28,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('48',)",3755345660.79,7,8.06900024414,1028.72998047,empty,3755380211.45,-2.86999988556,3755380211.48,0.0,269.700012207,-1.94000005722,3755345660.79,44.0499992371,port_timestamp,61.9939994812,3.72259998322,11.6099996567,3.20000004768,102873.0,-3.2763388024,-1.12521269858,3.02399992943,32.6470848032,4.06633615494,0.98,0.063413959524,-0.275140852665,167.021217711,0.282354066852,255.719662147,3.44624007492,187.429379703,69.886851758,97.9702173796,22.596310495,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('49',)",3755345731.95,7,8.11400032043,1028.59997559,empty,3755380211.45,-2.6400001049,3755380211.48,0.0,269.700012207,-1.57000005245,3755345731.95,44.0400009155,port_timestamp,62.6879997253,3.7228000164,11.6129999161,3.29999995232,102860.0,-2.95787945196,-0.827918997422,3.11849999428,32.6463959648,4.12512350082,0.98,0.0642230662899,-0.276239619849,166.911787749,0.283606998888,259.654670193,3.07204390698,178.451523659,63.2352231571,97.9205585898,20.4142419059,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('50',)",3755345796.72,7,8.05399990082,1028.80004883,empty,3755380211.45,-2.80999994278,3755380211.48,0.0,269.899993896,-2.13000011444,3755345796.72,44.0299987793,port_timestamp,62.1209983826,3.7212998867,11.5889997482,3.40000009537,102880.007812,-3.26791587127,-1.32428321148,3.21300005913,32.6529005739,4.07024526596,0.98,0.0649595088687,-0.277239709049,166.813022954,0.284748299497,252.559564771,3.49347368611,187.594978367,70.3245771445,97.685651325,22.7977499565,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('51',)",3755345869.48,7,8.09899997711,1028.59997559,empty,3755380211.45,-3.41000008583,3755380211.48,0.0,270.0,-1.46000003815,3755345869.48,44.0499992371,port_timestamp,63.8709983826,3.7228000164,11.6079998016,3.59999990463,102860.0,-3.67262321832,-0.521094418521,3.40199995041,32.6508014954,4.1988735199,0.98,0.0657867731493,-0.278363134143,166.703018338,0.286031351378,266.285055984,3.74628185548,197.598872839,71.8809649463,97.7579993912,23.8902983437,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('52',)",3755345901.72,7,8.04599952698,1028.72998047,empty,3755380211.45,-3.53999996185,3755380211.48,0.0,269.5,-1.12000000477,3755345901.72,44.0400009155,port_timestamp,62.5830001831,3.72230005264,11.6049995422,3.79999995232,102873.0,-3.70954571775,-0.158966375559,3.59099984169,32.6485640502,4.09863424301,0.98,0.0661533344563,-0.278860924487,166.654590211,0.286600207371,271.81877423,3.77760215423,193.462315125,74.3764327276,98.2083224114,24.4685598272,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('53',)",3755345969.83,7,8.0609998703,1028.67004395,empty,3755380211.45,-3.43000006676,3755380211.48,0.0,268.899993896,-0.670000016689,3755345969.83,44.0200004578,port_timestamp,62.6669998169,3.72149991989,11.5900001526,4.19999980927,102867.007812,-3.48609743837,0.246830165376,3.96899986267,32.6539742311,4.10858821869,0.98,0.0669276952101,-0.279912506578,166.552915366,0.287802584639,278.432784944,3.59185821578,189.041729612,71.0940246347,98.6784088016,23.2382960382,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('54',)",3755349093.86,7,8.15900039673,1028.93994141,empty,3755380211.45,-1.87000000477,3755380211.48,0.0,269.100006104,-0.330000013113,3755349093.86,44.0600013733,port_timestamp,62.21900177,3.72499990463,11.6219997406,79.5,102893.992188,-1.8913922706,0.168627711856,75.1275024414,32.6599328741,4.10540151596,0.98,0.100761405642,-0.33139251659,163.087866661,0.346372430945,284.089876329,2.05394656664,88.0105922808,48.9911197236,98.3646560897,15.4290982984,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('55',)",3755349161.27,7,8.19699954987,1028.72998047,empty,3755380211.45,-2.79999995232,3755380211.48,0.0,268.899993896,-0.15000000596,3755349161.27,44.0699996948,port_timestamp,63.0159988403,3.72510004044,11.6180000305,77.8000030518,102873.0,-2.74237109755,0.584722582169,73.5210037231,32.6644331611,4.16974830627,0.98,0.10031704422,-0.334764091609,163.318372499,0.349471753354,287.92415106,2.98769670726,109.882541288,61.165055934,98.7400982639,19.4717920431,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('56',)",3755349224.42,7,8.15900039673,1028.80004883,empty,3755380211.45,-2.79999995232,3755380211.48,0.0,267.299987793,-0.00999999977648,3755349224.42,44.0499992371,port_timestamp,61.6570014954,3.72469997406,11.6149997711,81.0,102880.007812,-2.70589401443,0.719887015874,76.5449981689,32.6631763534,4.06877946854,0.98,0.0999008533273,-0.337921923828,163.53058477,0.35237963491,290.656876946,2.99857375978,106.44778758,62.9979860667,100.24447581,19.750323872,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('57',)",3755349291.14,7,8.20400047302,1028.59997559,empty,3755380211.45,-2.72000002861,3755380211.48,0.0,268.0,0.980000019073,3755349291.14,44.0499992371,port_timestamp,61.0159988403,3.72480010986,11.6190004349,90.6999969482,102860.0,-2.37071219099,1.65484860351,85.7114944458,32.6606256309,4.03952026367,0.98,0.0994610991134,-0.341258541831,163.751036053,0.35545731475,308.941117755,3.17587780287,100.279977668,66.0681025945,99.6300796955,20.2932898237,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('58',)",3755349326.57,7,8.25,1029.01000977,empty,3755380211.45,-2.13000011444,3755380211.48,0.0,268.0,0.180000007153,3755349326.57,44.0400009155,port_timestamp,62.0859985352,3.72490000725,11.6199998856,80.4000015259,102901.0,-2.00953122581,0.728755612396,75.9780044556,32.6607200643,4.1217880249,0.98,0.0992275816442,-0.343030346551,163.866554089,0.357093729452,296.942154792,2.36549970404,92.6775002713,52.9147479729,99.4818082851,16.2589484688,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('59',)",3755349393.89,7,8.20400047302,1028.86999512,empty,3755380211.45,-3.07999992371,3755380211.48,0.0,267.899993896,0.330000013113,3755349393.89,44.0600013733,port_timestamp,61.9739990234,3.72480010986,11.6190004349,82.1999969482,102887.0,-2.88763564099,1.12109765123,77.6789932251,32.6606256309,4.10202598572,0.98,0.0987838068345,-0.346397470668,164.083189029,0.360207507109,296.169016617,3.3274980167,118.496416297,67.2205783097,99.7642584065,21.0244217702,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('60',)",3755349460.81,7,8.28699970245,1028.93994141,empty,3755380211.45,-2.79999995232,3755380211.48,0.0,268.600006104,-0.730000019073,3755349460.81,44.0600013733,port_timestamp,63.7470016479,3.72460007668,11.6149997711,90.1999969482,102893.992188,-2.89349043862,0.0247556546051,85.2389984131,32.662201,4.24330329895,0.98,0.0983427607567,-0.349743890638,164.294809682,0.36330715329,277.134828765,3.01518089047,92.8151254924,60.0786376131,99.0441690373,18.9313172551,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('61',)",3755349526.39,7,8.28699970245,1028.67004395,empty,3755380211.45,-2.6099998951,3755380211.48,0.0,268.600006104,-0.699999988079,3755349526.39,44.0499992371,port_timestamp,63.7120018005,3.7256000042,11.625,94.5,102867.007812,-2.70223642019,0.00421486495202,89.3024978638,32.6631435067,4.2420797348,0.98,0.0979105006655,-0.353023647277,164.498737269,0.366349780506,277.270433537,2.82284291682,85.4207849827,57.5443576712,99.0545658396,18.1243593356,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('62',)",3755349558.6,7,8.25,1028.59997559,empty,3755380211.45,-2.33999991417,3755380211.48,0.0,268.600006104,-0.620000004768,3755349558.6,44.0600013733,port_timestamp,62.8969993591,3.72550010681,11.6260004044,92.6999969482,102860.0,-2.42071814289,0.0111030124728,87.6014938354,32.6612867889,4.17742824554,0.98,0.0976982000723,-0.354634469774,164.597658491,0.367845817496,278.263023358,2.54483492243,91.6502148289,54.7522888238,98.9875882612,17.1190802262,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('63',)",3755352689.32,7,8.32499980927,1028.93994141,empty,3755380211.45,-2.31999993324,3755380211.48,0.0,0.0,-0.370000004768,3755352689.32,44.0600013733,port_timestamp,56.6279983521,3.72779989243,11.6450004578,88.0999984741,102893.992188,-2.33627131181,0.247257055326,83.2545013428,32.6669782212,3.77809739113,0.98,0.0709874136183,-0.505527353296,172.006648991,0.510487137765,287.36521398,2.52221706778,340.916782403,54.4210338629,356.76744274,12.9828071423,29,29,29,29,29,29,29,28,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('64',)",3755352752.79,7,8.29500007629,1029.07995605,empty,3755380211.45,-2.6400001049,3755380211.48,0.0,0.0,-1.12999999523,3755352752.79,44.0499992371,port_timestamp,57.8030014038,3.72720003128,11.6379995346,110.900001526,102907.992188,-2.84323718089,-0.40311645501,104.800498962,32.6672948759,3.84828877449,0.98,0.0662523323678,-0.504669456902,172.521055152,0.508999638776,271.999043887,2.91126127992,326.167860331,59.2431843429,356.966929033,14.7582459175,29,29,29,29,29,29,29,28,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('65',)",3755352814.84,7,8.28699970245,1028.93994141,empty,3755380211.45,-2.26999998093,3755380211.48,0.0,265.299987793,-1.01999998093,3755352814.84,44.0600013733,port_timestamp,57.6879997253,3.72709989548,11.6370000839,103.5,102893.992188,-2.45735622013,-0.39331956711,97.8075027466,32.6672007577,3.83904695511,0.98,0.0616225265618,-0.503830634188,173.026899892,0.507585109835,272.512033953,2.52140171774,85.043269955,59.2853400602,102.153363479,16.778640582,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('66',)",3755352877.44,7,8.26500034332,1028.93994141,empty,3755380211.45,-2.96000003815,3755380211.48,0.0,264.700012207,-0.189999997616,3755352877.44,44.0400009155,port_timestamp,57.327999115,3.72699999809,11.6359996796,95.6999969482,102893.992188,-2.90726683322,0.58779229781,90.4364929199,32.6671074688,3.80932664871,0.98,0.0569517596033,-0.502984390181,173.540044241,0.506198379776,290.202666019,3.15854169659,101.843722498,69.6281068532,102.844544924,19.8075636413,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('67',)",3755352942.29,7,8.3170003891,1028.80004883,empty,3755380211.45,-2.72000002861,3755380211.49,0.0,264.100006104,-0.72000002861,3755352942.29,44.0600013733,port_timestamp,59.2270011902,3.72630000114,11.6260004044,86.9000015259,102880.007812,-2.81364819309,0.0135662206841,82.1204986572,32.6690914035,3.95030021667,0.98,0.0521134174238,-0.502107785094,174.074526991,0.504804948597,280.200815442,2.91178798826,111.340950623,63.2424027759,103.345361476,18.2213945327,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('68',)",3755352978.59,7,8.22700023651,1029.07995605,empty,3755380211.45,-2.66000008583,3755380211.49,0.0,264.0,-0.540000021458,3755352978.59,44.0400009155,port_timestamp,57.436000824,3.72729992867,11.6370000839,86.5999984741,102907.992188,-2.7088215298,0.171716043228,81.8369979858,32.6691505018,3.80614495277,0.98,0.0494050559955,-0.501617087389,174.374990372,0.504044206314,283.718624999,2.83922373253,104.988930827,64.7774005028,103.448196944,18.6003313662,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('69',)",3755353042.13,7,8.25,1029.07995605,empty,3755380211.45,-2.43000006676,3755380211.49,0.0,264.399993896,-0.569999992847,3755353042.13,44.0600013733,port_timestamp,58.3699989319,3.72720003128,11.6379995346,86.9000015259,102907.992188,-2.49458217583,0.0828256260392,82.1204986572,32.6672948759,3.87424492836,0.98,0.044664304366,-0.500758163643,174.903084315,0.502746097488,282.943272603,2.6054448232,107.429442648,60.1076854223,103.033659403,17.390637918,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('70',)",3755353108.81,7,8.26500034332,1028.72998047,empty,3755380211.45,-2.59999990463,3755380211.49,0.0,264.899993896,-0.460000008345,3755353108.81,44.0400009155,port_timestamp,58.3699989319,3.72630000114,11.6260004044,87.5,102873.0,-2.63004969298,0.233319789596,82.6875,32.6690914035,3.87951922417,0.98,0.0396893503588,-0.499856807387,175.460157221,0.501430027445,285.356264314,2.76858347931,100.157585652,62.3645673829,102.53200361,17.9485146591,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('71',)",3755353172.37,7,8.28699970245,1029.15002441,empty,3755380211.45,-2.68000006676,3755380211.49,0.0,265.799987793,-0.379999995232,3755353172.37,44.0499992371,port_timestamp,58.0110015869,3.72550010681,11.6169996262,94.4000015259,102915.0,-2.68644261536,0.33140070692,89.2080001831,32.6692199835,3.85980534554,0.98,0.0349468826697,-0.498997572727,175.993878604,0.500219813878,286.968918904,2.84526309906,98.7116880702,63.6841480546,101.642829493,18.1019112779,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('72',)",3755356293.36,7,8.85999965668,1029.2199707,empty,3755380211.45,-1.29999995232,3755380211.49,0.0,268.5,-0.75,3755356293.36,44.0900001526,port_timestamp,54.8489990234,3.72760009766,11.642999649,322.799987793,102922.0,-1.45051114813,-0.385379404191,305.04598999,32.6667917667,3.79341745377,0.98,-0.187012284703,-0.454941602385,202.346033066,0.491879513916,273.151249983,1.26541229538,-157.330542089,39.4015618329,99.1058480003,8.8534539205,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('73',)",3755356358.25,7,8.85200023651,1029.15002441,empty,3755380211.45,-2.08999991417,3755380211.49,0.0,269.200012207,-0.660000026226,3755356358.25,44.0699996948,port_timestamp,54.3019981384,3.72790002823,11.6459999084,314.5,102915.0,-2.18977512224,-0.0926530617095,297.202484131,32.6670722719,3.75372052193,0.98,-0.184278490109,-0.452767014802,202.146574484,0.488831802985,280.179746007,2.03757179032,-135.219604073,51.8224786535,98.5212678026,11.6391336019,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('74',)",3755356425.56,7,8.80700016022,1029.15002441,empty,3755380211.45,-2.22000002861,3755380211.49,0.0,268.0,-0.289999991655,3755356425.56,44.0800018311,port_timestamp,53.9070014954,3.7283000946,11.6510000229,277.5,102915.0,-2.21888133408,0.298438850467,262.237487793,32.6665690097,3.7150118351,0.98,-0.1814429055,-0.450511458699,201.937047101,0.485676952691,290.183129044,2.17073303652,-91.5104669846,54.4890082207,99.6834029455,12.359861672,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('75',)",3755356460.59,7,8.76200008392,1029.34997559,empty,3755380211.45,-2.00999999046,3755380211.49,0.0,266.899993896,-0.579999983311,3755356460.59,44.0600013733,port_timestamp,54.6020011902,3.72799992561,11.6440000534,259.100006104,102935.0,-2.0916943223,-0.0362602311225,244.849502563,32.6698091361,3.75083136559,0.98,-0.179966950517,-0.449337415343,201.826905569,0.484037411887,282.192758595,1.95584618622,-81.7038392626,50.7183207469,100.660709023,11.7666335311,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('76',)",3755356523.07,7,8.77700042725,1029.29003906,empty,3755380211.45,-1.37000000477,3755380211.49,0.0,267.700012207,-0.219999998808,3755356523.07,44.0600013733,port_timestamp,54.3819999695,3.72810006142,11.6479997635,284.100006104,102929.0,-1.38000160378,0.144553056376,268.474517822,32.6672632192,3.73970198631,0.98,-0.177334440355,-0.447243394117,201.628595441,0.48111761277,296.200415777,1.3403847749,-117.819664846,41.3141989255,99.8572013541,9.4834526967,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
