obs,time,deployment,air_temperature,barometric_pressure,dcl_controller_timestamp,driver_timestamp,eastward_wind_velocity,ingestion_timestamp,internal_timestamp,longwave_irradiance,northward_wind_velocity,port_timestamp,precipitation,preferred_timestamp,relative_humidity,sea_surface_conductivity,sea_surface_temperature,shortwave_irradiance,met_barpres,met_windavg_mag_corr_east,met_windavg_mag_corr_north,met_netsirr,met_salsurf,met_spechum,ct_depth,velpt_ab_dcl_instrument-eastward_velocity,velpt_ab_dcl_instrument-northward_velocity,met_current_direction,met_current_speed,met_relwind_direction,met_relwind_speed,met_heatflx_minute,met_latnflx_minute,met_netlirr_minute,met_sensflx_minute,barometric_pressure_qc_executed,barometric_pressure_qc_results,relative_humidity_qc_executed,relative_humidity_qc_results,air_temperature_qc_executed,air_temperature_qc_results,longwave_irradiance_qc_executed,longwave_irradiance_qc_results,precipitation_qc_executed,precipitation_qc_results,sea_surface_temperature_qc_executed,sea_surface_temperature_qc_results,sea_surface_conductivity_qc_executed,sea_surface_conductivity_qc_results,shortwave_irradiance_qc_executed,shortwave_irradiance_qc_results,eastward_wind_velocity_qc_executed,eastward_wind_velocity_qc_results,northward_wind_velocity_qc_executed,northward_wind_velocity_qc_results,met_barpres_qc_executed,met_barpres_qc_results,met_current_direction_qc_executed,met_current_direction_qc_results,met_current_speed_qc_executed,met_current_speed_qc_results,met_relwind_direction_qc_executed,met_relwind_direction_qc_results,met_relwind_speed_qc_executed,met_relwind_speed_qc_results,met_netsirr_qc_executed,met_netsirr_qc_results,met_salsurf_qc_executed,met_salsurf_qc_results,met_spechum_qc_executed,met_spechum_qc_results,lat,lon
"('5397',)",3761778950.84,7,9.98099994659,1023.08001709,empty,3761794684.84,0.409999996424,3761794684.88,0.0,287.600006104,-5.21000003815,3761778950.84,13.1099996567,port_timestamp,85.3550033569,3.52810001373,10.0190000534,4.59999990463,102308.0,-0.958823332346,-5.13739800015,4.34699964523,32.1229092445,6.41386032104,0.98,-0.264644384773,-0.254895155227,226.075036858,0.367434607175,188.091901209,4.9316040435,85.6363224765,17.388451719,73.8627905431,-1.26792014035,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('5398',)",3761778982.28,7,9.98900032043,1022.94000244,empty,3761794684.84,0.52999997139,3761794684.88,0.0,286.899993896,-4.75,3761778982.28,13.1000003815,port_timestamp,85.3929977417,3.52800011635,10.0200004578,4.19999980927,102294.0,-0.723340437048,-4.7244236243,3.96899986267,32.121013138,6.42105770111,0.98,-0.264795475837,-0.253642436302,226.232401271,0.366675782561,185.856055448,4.49423496408,84.6449940335,15.4195346293,74.479564768,-1.28510550113,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('5399',)",3761779046.06,7,9.97399997711,1022.86999512,empty,3761794684.84,0.219999998808,3761794684.88,0.0,287.299987793,-5.11999988556,3761779046.06,13.1099996567,port_timestamp,85.46900177,3.52789998055,10.0170001984,3.90000009537,102287.0,-1.11888566795,-5.00108925032,3.68550014496,32.1226651964,6.42075634003,0.98,-0.265101968392,-0.251101260032,226.553622371,0.365145034794,190.189787401,4.82610945934,86.8990349335,16.8130427278,74.1277336424,-1.22335706206,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('5400',)",3761779110.36,7,9.96599960327,1022.79998779,empty,3761794684.84,0.689999997616,3761794684.88,0.0,286.600006104,-5.67999982834,3761779110.36,13.1000003815,port_timestamp,85.4199981689,3.52819991112,10.0209999084,3.79999995232,102280.0,-0.810665457631,-5.66403739063,3.59099984169,32.1221424894,6.41404867172,0.98,-0.265410964558,-0.248539325952,226.88019481,0.363613498996,185.749397884,5.44287807605,89.5108610888,19.3552635856,74.899091057,-1.15249371208,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('5401',)",3761779175.06,7,10.0039997101,1022.79998779,empty,3761794684.84,0.230000004172,3761794684.88,0.0,286.799987793,-5.03999996185,3761779175.06,13.1199998856,port_timestamp,85.4199981689,3.52740001678,10.0120000839,3.70000004768,102280.0,-1.08842781137,-4.9264413644,3.49650001526,32.1220552706,6.43045520782,0.98,-0.265721858852,-0.245961654199,227.211550654,0.362084577976,189.969260839,4.75223477975,87.4937886494,16.2193132063,74.5766761146,-1.47735602821,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('5402',)",3761782292.39,7,9.98099994659,1022.79998779,empty,3761794684.84,-0.219999998808,3761794684.88,0.0,285.5,-3.86999988556,3761782292.39,13.0699996948,port_timestamp,84.7689971924,3.52010011673,9.94499969482,2.20000004768,102280.0,-1.21872185772,-3.6796760927,2.07899999619,32.1077317292,6.37139987946,0.98,-0.280540876226,-0.12353110966,246.234573272,0.306534040993,194.77901801,3.67781874138,83.9442265256,12.2880224788,75.3116153314,-1.57641128842,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('5403',)",3761782359.2,7,9.95100021362,1022.73999023,empty,3761794684.84,-0.620000004768,3761794684.88,0.0,285.5,-4.57000017166,3761782359.2,13.0600004196,port_timestamp,84.7689971924,3.5202999115,9.94799995422,3.29999995232,102274.0,-1.78697906081,-4.25158881021,3.11849999428,32.1070881593,6.3589348793,0.98,-0.280745502853,-0.122149905093,246.486564726,0.306167661072,200.039694844,4.39556653939,86.2325551275,15.4224392072,75.4506601108,-1.52204419612,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('5404',)",3761782424.36,7,9.97399997711,1022.94000244,empty,3761794684.84,-0.20000000298,3761794684.88,0.0,285.5,-4.23999977112,3761782424.36,13.0600004196,port_timestamp,84.7580032349,3.5202999115,9.94799995422,3.40000009537,102294.0,-1.29561832757,-4.04214933044,3.21300005913,32.1070881593,6.36670064926,0.98,-0.280945063435,-0.120802895714,246.732894423,0.305816069364,194.507451644,4.05049622813,84.4152331407,13.8348610815,75.3952526647,-1.60188054645,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('5405',)",3761782491.05,7,9.95100021362,1022.73999023,empty,3761794684.84,0.259999990463,3761794684.88,0.0,285.5,-4.01000022888,3761782491.05,13.0900001526,port_timestamp,84.8290023804,3.5204000473,9.94999980927,3.40000009537,102274.0,-0.791636038685,-3.93967184077,3.21300005913,32.1063258041,6.36345386505,0.98,-0.28114934089,-0.119424048016,246.985628962,0.305462035493,187.611151793,3.85420418071,86.4382256096,13.1930063989,75.3682388844,-1.4191559366,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('5406',)",3761782523.8,7,9.96599960327,1023.01000977,empty,3761794684.84,-0.629999995232,3761794684.88,0.0,285.0,-4.38999986649,3761782523.8,13.0699996948,port_timestamp,84.8560028076,3.52049994469,9.95300006866,3.5,102301.0,-1.74983083991,-4.07517985535,3.30749988556,32.1046661082,6.37022686005,0.98,-0.281249632685,-0.118747090732,247.109924532,0.305290398544,200.364332309,4.2202003487,85.5638459058,14.5027531153,75.9291834269,-1.56059075089,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('5407',)",3761782588.46,7,9.95899963379,1022.73999023,empty,3761794684.84,-0.289999991655,3761794684.88,0.0,285.100006104,-4.30999994278,3761782588.46,13.0900001526,port_timestamp,84.7580032349,3.52020001411,9.94799995422,3.29999995232,102274.0,-1.4007241935,-4.08633958888,3.11849999428,32.1060756939,6.36152839661,0.98,-0.281447704694,-0.117410129034,247.355811155,0.304955650673,195.748965158,4.12373385606,87.110277312,14.2479817634,75.7906320186,-1.53063498713,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('5408',)",3761782650.79,7,9.95899963379,1022.73999023,empty,3761794684.84,0.389999985695,3761794684.88,0.0,285.200012207,-4.36000013351,3761782650.79,13.0900001526,port_timestamp,84.7689971924,3.52060008049,9.95300006866,3.29999995232,102274.0,-0.757115788402,-4.31143558876,3.11849999428,32.1056823088,6.36235618591,0.98,-0.281638597249,-0.116121627769,247.593292363,0.304638362482,186.466043686,4.22217216497,85.7830308227,14.6820820097,75.7355661189,-1.51611731163,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('5409',)",3761782717.37,7,9.98099994659,1022.73999023,empty,3761794684.84,-0.52999997139,3761794684.88,0.0,285.100006104,-4.21999979019,3761782717.37,13.0699996948,port_timestamp,84.8669967651,3.52060008049,9.95300006866,3.40000009537,102274.0,-1.60906663177,-3.93702968917,3.21300005913,32.1056823088,6.37916946411,0.98,-0.281842540848,-0.114745033558,247.847552259,0.304305176686,199.14869821,4.04615666727,84.6451873283,13.6695838045,75.8045008842,-1.61589730121,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('5410',)",3761782783.68,7,9.98099994659,1023.01000977,empty,3761794684.84,0.239999994636,3761794684.88,0.0,286.600006104,-4.26999998093,3761782783.68,13.0799999237,port_timestamp,84.8450012207,3.5202999115,9.95100021362,3.29999995232,102301.0,-0.878554021731,-4.18552776427,3.11849999428,32.1044198454,6.37582445145,0.98,-0.282045632959,-0.113374186783,248.101299509,0.303979350121,188.333687613,4.11561137821,84.4245476851,13.9791074437,74.3662867682,-1.62525344438,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('5411',)",3761785891.93,7,10.0039997101,1022.94000244,empty,3761794684.84,0.25,3761794684.88,0.0,284.799987793,-4.01000022888,3761785891.93,13.0699996948,port_timestamp,84.4449996948,3.52099990845,9.95800018311,-22.6000003815,102294.0,-0.801292053463,-3.93707161234,-21.357000351,32.1052849739,6.35590267181,0.98,-0.289439722717,-0.0493687599737,260.320403671,0.29361986913,187.500384479,3.92125315133,109.212774168,13.4886559106,76.0815225058,-1.71440459951,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,24,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,24,29,29,29,29,44.38,-124.95
"('5412',)",3761785957.44,7,10.0120000839,1023.15002441,empty,3761794684.84,-0.330000013113,3761794684.88,0.0,284.0,-4.09999990463,3761785957.44,13.0600004196,port_timestamp,84.5220031738,3.52119994164,9.96199989319,3.40000009537,102315.0,-1.3847434512,-3.87316211912,3.21300005913,32.1037528485,6.36383724213,0.98,-0.28812515693,-0.0481962485686,260.503746386,0.292128369783,195.997605144,3.97906215008,85.5342059107,13.6046938397,76.8911283779,-1.74861624766,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('5413',)",3761786023.48,7,9.98099994659,1023.2199707,empty,3761794684.84,-0.159999996424,3761794684.88,0.0,284.700012207,-4.17999982834,3761786023.48,13.0600004196,port_timestamp,84.4560012817,3.52200007439,9.96899986267,3.29999995232,102322.0,-1.24139285473,-3.9946141671,3.11849999428,32.1056331035,6.34517812729,0.98,-0.286799996129,-0.0470142870663,260.690469493,0.290627908103,193.594075602,4.06137813292,85.9635354716,14.3547651998,76.2641857385,-1.53691547243,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('5414',)",3761786091.23,7,9.98099994659,1023.08001709,empty,3761794684.84,0.34999999404,3761794684.88,0.0,284.899993896,-3.84999990463,3761786091.23,13.0799999237,port_timestamp,84.533996582,3.52369999886,9.98499965668,3.40000009537,102308.0,-0.663128040531,-3.80857722297,3.21300005913,32.108616759,6.35192918777,0.98,-0.285440341279,-0.0458015590049,260.884065517,0.289091631212,185.731851844,3.78168331508,86.4689936934,13.2898168907,76.0991919186,-1.39331182553,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('5415',)",3761786125.32,7,10.0120000839,1023.15002441,empty,3761794684.84,0.370000004768,3761794684.88,0.0,284.5,-3.59999990463,3761786125.32,13.0799999237,port_timestamp,84.5660018921,3.52309989929,9.97900009155,3.29999995232,102315.0,-0.578810209528,-3.57237708791,3.11849999428,32.1078764811,6.36716222763,0.98,-0.284756420331,-0.0451915438047,260.982225711,0.288320125124,184.765604315,3.53942163262,83.7422197821,11.9974406383,76.408307139,-1.545028001,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('5416',)",3761786190.58,7,10.0039997101,1023.15002441,empty,3761794684.84,0.10000000149,3761794684.88,0.0,284.5,-4.01000022888,3761786190.58,13.0699996948,port_timestamp,84.5550003052,3.5232000351,9.97900009155,3.29999995232,102315.0,-0.946132411824,-3.89806814913,3.11849999428,32.1088920571,6.36290884018,0.98,-0.283446770794,-0.0440234173909,261.171666373,0.286845137927,189.756348239,3.91060264576,85.3041021228,13.5265301816,76.4804151909,-1.58434325553,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('5417',)",3761786257.04,7,10.0039997101,1023.15002441,empty,3761794684.84,0.319999992847,3761794684.88,0.0,284.799987793,-3.96000003815,3761786257.04,13.0600004196,port_timestamp,84.5390014648,3.52099990845,9.95400047302,3.20000004768,102315.0,-0.720698688333,-3.90699292272,3.02399992943,32.1088419375,6.36170005798,0.98,-0.282113222261,-0.0428339745492,261.366574255,0.285346490341,186.475410265,3.88896921919,84.5648732176,13.237515263,76.0672669979,-1.71590911387,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('5418',)",3761786322.49,7,9.98900032043,1023.15002441,empty,3761794684.84,-0.289999991655,3761794684.88,0.0,284.799987793,-4.0,3761786322.49,13.0699996948,port_timestamp,84.5989990234,3.52160000801,9.96399974823,3.40000009537,102315.0,-1.32011705027,-3.78700290055,3.21300005913,32.1060269132,6.35981655121,0.98,-0.280799780193,-0.0416624654325,261.560552857,0.283873700054,195.509125713,3.8868696097,85.5553957288,13.3769689942,76.1147419354,-1.57411160268,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('5419',)",3761786386.35,7,9.99600028992,1023.15002441,empty,3761794684.84,0.860000014305,3761794684.88,0.0,284.799987793,-4.0,3761786386.35,13.0799999237,port_timestamp,84.68699646,3.52259993553,9.97500038147,3.29999995232,102315.0,-0.209674286041,-4.08602945638,3.11849999428,32.1063696059,6.36945486069,0.98,-0.279518404123,-0.0405195572029,261.75174312,0.282440033918,179.010909437,4.0461127697,86.3184285546,13.9515181717,76.1983949192,-1.58290131657,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('5420',)",3761789491.38,7,9.97399997711,1022.94000244,empty,3761794684.84,0.270000010729,3761794684.88,0.0,284.100006104,-3.92000007629,3761789491.38,13.0799999237,port_timestamp,85.0299987793,3.51620006561,9.89500045776,27.1000003815,102294.0,-0.758577877292,-3.85536771372,25.609500885,32.1126934812,6.38721132278,0.98,-0.215767691353,0.0145599529792,273.860453253,0.216258384491,187.984425593,3.90781051786,61.4738312761,12.4829918377,76.4694365004,-1.86909617696,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,25,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,25,29,29,29,29,44.38,-124.95
"('5421',)",3761789556.71,7,9.95899963379,1023.01000977,empty,3761794684.84,0.5,3761794684.88,0.0,284.399993896,-4.36999988556,3761789556.71,13.0399999619,port_timestamp,85.013999939,3.51690006256,9.90499973297,3.20000004768,102301.0,-0.653499677168,-4.34969391702,3.02399992943,32.1108874302,6.3791308403,0.98,-0.213424324105,0.0153759858253,274.120709412,0.2139774826,185.756963855,4.38719746228,85.981810055,14.5618499983,76.3023896731,-1.85842968699,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('5422',)",3761789621.49,7,9.97399997711,1023.01000977,empty,3761794684.84,0.680000007153,3761794684.88,0.0,284.299987793,-4.07000017166,3761789621.49,13.0600004196,port_timestamp,84.9919967651,3.5164000988,9.89799976349,3.29999995232,102301.0,-0.401684385691,-4.10681763186,3.11849999428,32.1120507022,6.38390874863,0.98,-0.211100434688,0.0161852358887,274.384334805,0.211719992883,182.646587685,4.12740534596,86.2595310629,13.3736651759,76.3220625277,-1.92563644531,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('5423',)",3761789688.05,7,9.95899963379,1022.94000244,empty,3761794684.84,0.649999976158,3761794684.88,0.0,284.200012207,-4.25,3761789688.05,13.0799999237,port_timestamp,85.0090026855,3.5178000927,9.92000007629,3.40000009537,102294.0,-0.477456599265,-4.27282519708,3.21300005913,32.1066653785,6.37919139862,0.98,-0.208712982247,0.0170166205602,274.661084152,0.209405526035,183.584696023,4.2982514994,87.5594910167,14.355824499,76.5523467585,-1.7445909043,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('5424',)",3761789721.82,7,9.95899963379,1023.2199707,empty,3761794684.84,0.879999995232,3761794684.89,0.0,285.299987793,-3.91000008583,3761789721.82,13.0699996948,port_timestamp,85.0029983521,3.51830005646,9.92399978638,3.29999995232,102322.0,-0.166960200642,-4.00432578023,3.11849999428,32.1081719713,6.37699317932,0.98,-0.207501517905,0.0174384898579,274.803866195,0.208232996572,179.42245056,4.02196860288,84.0427245749,13.3394166209,75.467734699,-1.64592675073,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
